geoid,year,HIV
29063,2012,0
29065,2012,19.17
29067,2012,22.08
29069,2012,0
29071,2012,3.94
29073,2012,26.72
29075,2012,0
29077,2012,11
29079,2012,0
29081,2012,0
29083,2012,0
29085,2012,0
29087,2012,0
29089,2012,39.34
29091,2012,9.85
29093,2012,0
29095,2012,21.9
29097,2012,5.3
29099,2012,2.8
29101,2012,7.35
29103,2012,97.99
29105,2012,8.47
29107,2012,0
29109,2012,0
29111,2012,0
29113,2012,0
29115,2012,0
29117,2012,0
29119,2012,0
29121,2012,19.26
29123,2012,0
29125,2012,0
29127,2012,0
29129,2012,0
29131,2012,0
29133,2012,0
29135,2012,0
29137,2012,34.47
29139,2012,0
29141,2012,0
29143,2012,0
29145,2012,6.77
29147,2012,0
29149,2012,0
29151,2012,0
29153,2012,0
29155,2012,16.56
29157,2012,0
29159,2012,7.09
29161,2012,0
29163,2012,0
29165,2012,6.5
29167,2012,12.9
29169,2012,7.51
29171,2012,0
29173,2012,0
29175,2012,0
29177,2012,0
29179,2012,0
29181,2012,0
29183,2012,5.6
29185,2012,0
29186,2012,0
29187,2012,9
29189,2012,16.1
29195,2012,17.14
29197,2012,0
29199,2012,0
29201,2012,0
29203,2012,0
29205,2012,0
29207,2012,0
29209,2012,0
29211,2012,0
29213,2012,7.55
29215,2012,15.5
29217,2012,19.28
29219,2012,0
29221,2012,0
29223,2012,0
29225,2012,0
29227,2012,0
29229,2012,0
29510,2012,46.2
30001,2012,0
30003,2012,0
30005,2012,0
30007,2012,0
30009,2012,0
30011,2012,0
30013,2012,0
30015,2012,0
30017,2012,0
30019,2012,0
30021,2012,0
30023,2012,0
30025,2012,0
30027,2012,0
30029,2012,4.37
30031,2012,3.24
30033,2012,0
30035,2012,0
30037,2012,0
30039,2012,0
30041,2012,0
30043,2012,0
30045,2012,0
30047,2012,13.8
30049,2012,0
30051,2012,0
30053,2012,20.52
30055,2012,0
30057,2012,0
30059,2012,0
30061,2012,0
30063,2012,5.2
30065,2012,0
30067,2012,0
30069,2012,0
30071,2012,0
30073,2012,0
30075,2012,0
30077,2012,0
30079,2012,0
30081,2012,9.85
30083,2012,0
30085,2012,0
30087,2012,31.93
30089,2012,0
30091,2012,0
30093,2012,0
30095,2012,0
30097,2012,0
30099,2012,0
30101,2012,0
30103,2012,0
30105,2012,0
30107,2012,0
30109,2012,0
30111,2012,6.4
31001,2012,12.71
31003,2012,0
31005,2012,0
31007,2012,0
31009,2012,0
31011,2012,0
31013,2012,0
31015,2012,0
31017,2012,0
31019,2012,8.43
31021,2012,0
31023,2012,0
31025,2012,0
31027,2012,0
31029,2012,0
31031,2012,0
31033,2012,0
31035,2012,0
31037,2012,0
31039,2012,0
31041,2012,37.24
31043,2012,19.12
31045,2012,0
31047,2012,0
31049,2012,0
31051,2012,0
31053,2012,10.98
31055,2012,11.4
31057,2012,0
31059,2012,0
31061,2012,0
31063,2012,0
31065,2012,0
31067,2012,0
31069,2012,0
31071,2012,0
31073,2012,0
31075,2012,0
31077,2012,0
31079,2012,6.63
31081,2012,0
31083,2012,0
31085,2012,0
31087,2012,0
31089,2012,0
31091,2012,0
31093,2012,0
31095,2012,53.18
31097,2012,0
31099,2012,0
31101,2012,0
31103,2012,0
31105,2012,0
31107,2012,0
31109,2012,4.5
31111,2012,11.08
31113,2012,0
31115,2012,0
31117,2012,0
31119,2012,0
31121,2012,51.41
31123,2012,0
31125,2012,0
31127,2012,0
31129,2012,0
31131,2012,0
31133,2012,0
31135,2012,0
31137,2012,0
31139,2012,0
31141,2012,0
31143,2012,0
31145,2012,0
31147,2012,0
31149,2012,0
31151,2012,0
31153,2012,3.8
31155,2012,19.21
31157,2012,10.82
31159,2012,0
31161,2012,0
31163,2012,0
31165,2012,0
31167,2012,0
31169,2012,0
31171,2012,0
31173,2012,0
31175,2012,0
31177,2012,0
31179,2012,0
31181,2012,0
31183,2012,0
31185,2012,21.82
32001,2012,16.41
32003,2012,20
32005,2012,6.38
32007,2012,0
32009,2012,0
32011,2012,0
32013,2012,17.6
32015,2012,0
32017,2012,0
32019,2012,0
32021,2012,0
32023,2012,6.98
32027,2012,0
32029,2012,0
32031,2012,7
32033,2012,0
32510,2012,0
33001,2012,6.63
33003,2012,6.31
33005,2012,5.2
33007,2012,0
33009,2012,3.36
33011,2012,7.3
33013,2012,4.7
33015,2012,2
33017,2012,3.22
33019,2012,9.29
34001,2012,23.8
34003,2012,8
34005,2012,11.6
34007,2012,16.2
34009,2012,11.9
34011,2012,19.3
34013,2012,52.8
34015,2012,5.4
34017,2012,35.7
34019,2012,9.2
34021,2012,16.1
34023,2012,11.1
34025,2012,11.9
34027,2012,7.2
34029,2012,6.2
34031,2012,20
34033,2012,6.08
34035,2012,10.3
34037,2012,4
34039,2012,16
34041,2012,2.79
35001,2012,7.9
35003,2012,0
35005,2012,6.08
35006,2012,14.63
35007,2012,0
35009,2012,8.01
35011,2012,0
35013,2012,10.4
35015,2012,7.35
35017,2012,0
35019,2012,0
35021,2012,0
35023,2012,0
35025,2012,0
35027,2012,14.77
35028,2012,0
35029,2012,0
35031,2012,8.9
35033,2012,0
35035,2012,4.54
35037,2012,0
35039,2012,0
35041,2012,19.59
35043,2012,2.95
35045,2012,8.7
35047,2012,13.85
35049,2012,14.4
35051,2012,0
35053,2012,22.72
35055,2012,9.15
35057,2012,0
35059,2012,90.27
35061,2012,5.22
36001,2012,15.9
36003,2012,6.2
36005,2012,49.7
36007,2012,7
36009,2012,5.03
36011,2012,5.03
36013,2012,3
36015,2012,12
36017,2012,6.01
36019,2012,4.9
36021,2012,6.4
36023,2012,6.06
36025,2012,8.46
36027,2012,7.5
36029,2012,12.1
36031,2012,10.27
36033,2012,7.72
36035,2012,7.28
36037,2012,0
36039,2012,8.22
36041,2012,0
36043,2012,6.2
36045,2012,3.33
36047,2012,37.6
36049,2012,14.69
36051,2012,6.17
36053,2012,5.53
36055,2012,11.7
36057,2012,6.01
36059,2012,11.1
36061,2012,52.3
36063,2012,3.3
36065,2012,6.6
36067,2012,11.4
36069,2012,7.6
36071,2012,6.6
36073,2012,9.34
36075,2012,3.29
36077,2012,4.86
36079,2012,4.02
36081,2012,25.6
36083,2012,6.6
36085,2012,17.7
36087,2012,8.7
36089,2012,6.3
36091,2012,1.35
36093,2012,6.1
36095,2012,12.46
36097,2012,16.2
36099,2012,11.33
36101,2012,3.03
36103,2012,6.7
36105,2012,5.21
36107,2012,7.92
36109,2012,12
36111,2012,1.65
36113,2012,4.58
36115,2012,6.36
36117,2012,3.23
36119,2012,13.3
36121,2012,9.55
36123,2012,0
37001,2012,10.9
37003,2012,0
37005,2012,0
37007,2012,11.38
37009,2012,14.76
37011,2012,0
37013,2012,6.31
37015,2012,14.53
37017,2012,11.46
37019,2012,12.3
37021,2012,12
37023,2012,4.42
37025,2012,10.1
37027,2012,8.6
37029,2012,0
37031,2012,5.91
37033,2012,17.23
37035,2012,12.4
37037,2012,4.55
37039,2012,0
37041,2012,27.08
37043,2012,0
37045,2012,9.8
37047,2012,14.5
37049,2012,16
37051,2012,22.9
37053,2012,0
37055,2012,8.68
37057,2012,7.3
37059,2012,9.65
37061,2012,12.3
37063,2012,27.6
37065,2012,28.1
37067,2012,17.6
37069,2012,6.51
37071,2012,15
37073,2012,0
37075,2012,0
37077,2012,47.3
37079,2012,18.67
37081,2012,23
37083,2012,26.5
37085,2012,10.3
37087,2012,0
37089,2012,3.69
37091,2012,28.5
37093,2012,20.4
37095,2012,0
37097,2012,5.2
37099,2012,7.42
37101,2012,7.8
37103,2012,38.93
37105,2012,6.7
37107,2012,5.07
37109,2012,7.5
37111,2012,8.89
37113,2012,0
37115,2012,0
37117,2012,12.52
37119,2012,30.4
37121,2012,0
37123,2012,14.46
37125,2012,9.2
37127,2012,23.8
37129,2012,12.3
37131,2012,27.3
37133,2012,11.1
37135,2012,11
37137,2012,30.6
37139,2012,9.85
37141,2012,7.38
37143,2012,0
37145,2012,10.19
37147,2012,22.8
37149,2012,14.8
37151,2012,4.2
37153,2012,6.43
37155,2012,21
37157,2012,4.31
37159,2012,13.9
37161,2012,4.46
37163,2012,4.69
37165,2012,30.1
37167,2012,4.95
37169,2012,6.41
37171,2012,5.44
37173,2012,28.29
37175,2012,12.18
37177,2012,0
37179,2012,5.4
37181,2012,26.9
37183,2012,17.4
37185,2012,19.44
37187,2012,31.41
37189,2012,7.71
37191,2012,19.5
37193,2012,10.3
37195,2012,22.3
37197,2012,7.88
37199,2012,0
38001,2012,0
38003,2012,0
38005,2012,0
38007,2012,0
38009,2012,0
38011,2012,0
38013,2012,0
38015,2012,4.66
38017,2012,2.56
38019,2012,0
38021,2012,0
38023,2012,0
38025,2012,0
38027,2012,0
38029,2012,0
38031,2012,0
38033,2012,0
38035,2012,5.93
38037,2012,0
38039,2012,0
38041,2012,0
38043,2012,0
38045,2012,0
38047,2012,0
38049,2012,0
38051,2012,0
38053,2012,50.08
38055,2012,0
38057,2012,0
38059,2012,0
38061,2012,0
38063,2012,129.87
38065,2012,0
38067,2012,0
38069,2012,0
38071,2012,0
38073,2012,73.48
38075,2012,0
38077,2012,0
38079,2012,0
38081,2012,0
38083,2012,0
38085,2012,0
38087,2012,0
38089,2012,14.94
38091,2012,0
38093,2012,0
38095,2012,0
38097,2012,0
38099,2012,0
38101,2012,0
38103,2012,0
38105,2012,0
39001,2012,0
39003,2012,9.1
39005,2012,5.66
39007,2012,3.98
39009,2012,4.67
39011,2012,0
39013,2012,5.74
39015,2012,9.01
39017,2012,3.3
39019,2012,13.99
39021,2012,10.11
39023,2012,2.92
39025,2012,4.9
39027,2012,9.55
39029,2012,5.5
39031,2012,8.16
39033,2012,9.34
39035,2012,20
39037,2012,7.62
39039,2012,10.34
39041,2012,9.7
39043,2012,5.24
39045,2012,4.1
39047,2012,13.85
39049,2012,26.4
39051,2012,9.41
39053,2012,9.77
39055,2012,3.2
39057,2012,5.7
39059,2012,7.53
39061,2012,21.7
39063,2012,0
39065,2012,12.65
39067,2012,0
39069,2012,10.7
39071,2012,6.98
39073,2012,13.66
39075,2012,0
39077,2012,0
39079,2012,12.14
39081,2012,8.5
39083,2012,6.59
39085,2012,1.74
39087,2012,6.44
39089,2012,6.5
39091,2012,0
39093,2012,8.3
39095,2012,11.6
39097,2012,6.97
39099,2012,10.9
39101,2012,8.9
39103,2012,4.8
39105,2012,0
39107,2012,9.79
39109,2012,2.91
39111,2012,0
39113,2012,14.1
39115,2012,26.83
39117,2012,11.45
39119,2012,3.49
39121,2012,0
39123,2012,9.68
39125,2012,0
39127,2012,0
39129,2012,23.2
39131,2012,14.04
39133,2012,2.48
39135,2012,9.55
39137,2012,0
39139,2012,3.26
39141,2012,3.87
39143,2012,6.61
39145,2012,9.1
39147,2012,0
39149,2012,0
39151,2012,4.4
39153,2012,9
39155,2012,1.93
39157,2012,4.33
39159,2012,5.69
39161,2012,0
39163,2012,0
39165,2012,1.84
39167,2012,6.51
39169,2012,3.48
39171,2012,0
39173,2012,3.12
39175,2012,0
40001,2012,17.95
40003,2012,0
40005,2012,0
40007,2012,0
40009,2012,17.33
40011,2012,30.66
40013,2012,9.22
40015,2012,0
40017,2012,2.45
40019,2012,8.32
40021,2012,8.31
40023,2012,0
40025,2012,0
40027,2012,8.1
40029,2012,0
40031,2012,7.7
40033,2012,0
40035,2012,0
40037,2012,5.66
40039,2012,14.02
40041,2012,9.65
40043,2012,0
40045,2012,0
40047,2012,6.54
40049,2012,0
40051,2012,0
40053,2012,88.57
40055,2012,0
40057,2012,0
40059,2012,0
40061,2012,0
40063,2012,0
40065,2012,11.43
40067,2012,0
40069,2012,27.27
40071,2012,0
40073,2012,0
40075,2012,0
40077,2012,0
40079,2012,0
40081,2012,0
40083,2012,9.16
40085,2012,0
40087,2012,0
40089,2012,12.05
40091,2012,0
40093,2012,0
40095,2012,0
40097,2012,7.29
40099,2012,0
40101,2012,5.67
40103,2012,0
40105,2012,0
40107,2012,0
40109,2012,17.6
40111,2012,10.09
40113,2012,8.35
40115,2012,12.41
40117,2012,0
40119,2012,5.1
40121,2012,8.88
40123,2012,7.9
40125,2012,4.24
40127,2012,35.7
40129,2012,0
40131,2012,11
40133,2012,0
40135,2012,9.66
40137,2012,8.93
40139,2012,0
40141,2012,0
40143,2012,17.8
40145,2012,5.33
40147,2012,7.75
40149,2012,34.42
40151,2012,0
40153,2012,0
41001,2012,0
41003,2012,4.63
41005,2012,6.8
41007,2012,10.72
41009,2012,8.12
41011,2012,4.8
41013,2012,0
41015,2012,0
41017,2012,4.4
41019,2012,3.73
41021,2012,0
41023,2012,0
41025,2012,0
41027,2012,0
41029,2012,6.3
41031,2012,0
41033,2012,3.62
41035,2012,4.55
41037,2012,0
41039,2012,2.6
41041,2012,8.67
41043,2012,2.53
41045,2012,13.06
41047,2012,6.9
41049,2012,0
41051,2012,22.4
41053,2012,5.24
41055,2012,0
41057,2012,15.82
41059,2012,5.21
41061,2012,0
41063,2012,0
41065,2012,0
41067,2012,6.9
41069,2012,0
41071,2012,7.3
42001,2012,2.96
42003,2012,11.4
42005,2012,4.39
42007,2012,4.1
42009,2012,11.8
42011,2012,10.4
42013,2012,3.15
42015,2012,4.78
42017,2012,7.7
42019,2012,1.62
42021,2012,7.4
42023,2012,0
42025,2012,10.8
42027,2012,5.1
42029,2012,7.4
42031,2012,10.09
42033,2012,3.7
42035,2012,10.12
42037,2012,4.49
42039,2012,4.57
42041,2012,4.4
42043,2012,17.7
42045,2012,19.5
42047,2012,0
42049,2012,4.2
42051,2012,5.1
42053,2012,0
42055,2012,2.64
42057,2012,0
42059,2012,10.5
42061,2012,8.71
42063,2012,4.53
42065,2012,0
42067,2012,16.06
42069,2012,6
42071,2012,6.7
42073,2012,0
42075,2012,8
42077,2012,13.1
42079,2012,6.9
42081,2012,7
42083,2012,9.27
42085,2012,3.46
42087,2012,6.41
42089,2012,9.7
42091,2012,6
42093,2012,16.34
42095,2012,1.34
42097,2012,4.24
42099,2012,0
42101,2012,55.4
42103,2012,10.3
42105,2012,0
42107,2012,3.9
42109,2012,0
42111,2012,3.9
42113,2012,61.91
42115,2012,9.37
42117,2012,0
42119,2012,8.9
42121,2012,0
42123,2012,0
42125,2012,3.9
42127,2012,0
42129,2012,2.5
42131,2012,0
42133,2012,6
44001,2012,8.14
44003,2012,4.2
44005,2012,4.88
44007,2012,12.5
44009,2012,0
45001,2012,11.95
45003,2012,19.8
45005,2012,40.05
45007,2012,9.5
45009,2012,25.38
45011,2012,0
45013,2012,8.5
45015,2012,11
45017,2012,0
45019,2012,24.3
45021,2012,13
45023,2012,12.29
45025,2012,15.6
45027,2012,23.9
45029,2012,10.48
45031,2012,31.7
45033,2012,19.6
45035,2012,12.1
45037,2012,11.39
45039,2012,35.3
45041,2012,19.4
45043,2012,13.6
45045,2012,13.5
45047,2012,15.5
45049,2012,14.47
45051,2012,13.3
45053,2012,11.61
45055,2012,19.4
45057,2012,3.79
45059,2012,10.8
45061,2012,76.1
45063,2012,11.2
45065,2012,40.23
45067,2012,12.32
45069,2012,29
45071,2012,10.65
45073,2012,4.02
45075,2012,36.7
45077,2012,9.7
45079,2012,40.6
45081,2012,15.08
45083,2012,13.4
45085,2012,29.5
45087,2012,14.16
45089,2012,24.8
45091,2012,13
46003,2012,0
46005,2012,0
46007,2012,0
46009,2012,0
46011,2012,12.26
46013,2012,0
46015,2012,0
46017,2012,0
46019,2012,39.11
46021,2012,0
46023,2012,0
46025,2012,0
46027,2012,0
46029,2012,0
46031,2012,98.11
46033,2012,0
46035,2012,0
46037,2012,0
46039,2012,0
46041,2012,0
46043,2012,0
46045,2012,0
46047,2012,0
46049,2012,0
46051,2012,0
46053,2012,0
46055,2012,0
46057,2012,0
46059,2012,0
46061,2012,88.84
46063,2012,0
46065,2012,0
46067,2012,0
46069,2012,0
46071,2012,0
46073,2012,0
46075,2012,0
46077,2012,0
46079,2012,0
46081,2012,0
46083,2012,8.28
46085,2012,0
46087,2012,0
46089,2012,0
46091,2012,0
46093,2012,15.35
46095,2012,0
46097,2012,0
46099,2012,6.3
46101,2012,0
46102,2012,21.34
46103,2012,2.88
46105,2012,0
46107,2012,0
46109,2012,0
46111,2012,0
46115,2012,0
46117,2012,0
46119,2012,0
46121,2012,40.23
46123,2012,0
46125,2012,0
46127,2012,0
46129,2012,0
46135,2012,0
46137,2012,0
47001,2012,5.3
47003,2012,16.4
47005,2012,24.45
47007,2012,23.45
47009,2012,4.8
47011,2012,7.1
47013,2012,9.9
47015,2012,0
47017,2012,14.09
47019,2012,5.23
47021,2012,18.4
47023,2012,23.3
47025,2012,0
47027,2012,38.27
47029,2012,11.25
47031,2012,11.4
47033,2012,0
47035,2012,7.01
47037,2012,29.9
47039,2012,25.7
47041,2012,0
47043,2012,0
47045,2012,10.46
47047,2012,27.6
47049,2012,0
47051,2012,0
47053,2012,6.05
47055,2012,10.32
47057,2012,17.62
47059,2012,5.81
47061,2012,0
47063,2012,6.37
47065,2012,16.8
47067,2012,0
47069,2012,11.31
47071,2012,15.41
47073,2012,7.07
47075,2012,21.93
47077,2012,14.27
47079,2012,0
47081,2012,0
47083,2012,0
47085,2012,0
47087,2012,34.96
47089,2012,11.2
47091,2012,0
47093,2012,10.2
47095,2012,0
47097,2012,21.7
47099,2012,9.5
47101,2012,0
47103,2012,11.94
47105,2012,11.7
47107,2012,5.72
47109,2012,11.46
47111,2012,0
47113,2012,12.2
47115,2012,10.6
47117,2012,12.95
47119,2012,14.8
47121,2012,0
47123,2012,8.86
47125,2012,10.9
47127,2012,0
47129,2012,18.24
47131,2012,12.76
47133,2012,18.03
47135,2012,0
47137,2012,0
47139,2012,0
47141,2012,20.9
47143,2012,12.4
47145,2012,7.48
47147,2012,5.98
47149,2012,8.5
47151,2012,18.04
47153,2012,0
47155,2012,4.32
47157,2012,48.8
47159,2012,20.94
47161,2012,30.08
47163,2012,2.55
47165,2012,5.8
47167,2012,6.48
47169,2012,38.49
47171,2012,0
47173,2012,0
47175,2012,0
47177,2012,10.04
47179,2012,2.4
47181,2012,0
47183,2012,11.5
47185,2012,15.34
47187,2012,1.56
47189,2012,5.1
48001,2012,42
48003,2012,0
48005,2012,11.3
48007,2012,16.79
48009,2012,0
48011,2012,0
48013,2012,6.46
48015,2012,13.98
48017,2012,0
48019,2012,0
48021,2012,14.7
48023,2012,0
48025,2012,62.1
48027,2012,22.2
48029,2012,23.1
48031,2012,37.54
48033,2012,1501.7
48035,2012,22.07
48037,2012,15.5
48039,2012,11.5
48041,2012,21.3
48043,2012,32.2
48045,2012,0
48047,2012,0
48049,2012,10.58
48051,2012,17.35
48053,2012,6.9
48055,2012,21.9
48057,2012,0
48059,2012,0
48061,2012,14.1
48063,2012,32.13
48065,2012,0
48067,2012,13.26
48069,2012,0
48071,2012,8.29
48073,2012,12
48075,2012,0
48077,2012,0
48079,2012,0
48081,2012,0
48083,2012,0
48085,2012,11.4
48087,2012,0
48089,2012,14.5
48091,2012,9.4
48093,2012,0
48095,2012,99.75
48097,2012,10.34
48099,2012,7.9
48101,2012,0
48103,2012,0
48105,2012,0
48107,2012,48.97
48109,2012,0
48111,2012,42.88
48113,2012,40.7
48115,2012,21.99
48117,2012,0
48119,2012,0
48121,2012,9.8
48123,2012,0
48125,2012,0
48127,2012,0
48129,2012,0
48131,2012,34.14
48133,2012,21.71
48135,2012,9.8
48137,2012,203.25
48139,2012,4
48141,2012,21.6
48143,2012,0
48145,2012,22.71
48147,2012,17.6
48149,2012,16.2
48151,2012,0
48153,2012,0
48155,2012,0
48157,2012,14.7
48159,2012,0
48161,2012,20.5
48163,2012,40.6
48165,2012,0
48167,2012,16.2
48169,2012,62.38
48171,2012,15.9
48173,2012,0
48175,2012,54.41
48177,2012,0
48179,2012,13.06
48181,2012,6.9
48183,2012,32.1
48185,2012,11.2
48187,2012,5.3
48189,2012,0
48191,2012,0
48193,2012,0
48195,2012,0
48197,2012,0
48199,2012,7.25
48201,2012,37.6
48203,2012,13
48205,2012,0
48207,2012,0
48209,2012,7.2
48211,2012,0
48213,2012,9
48215,2012,12
48217,2012,11.39
48219,2012,17.34
48221,2012,7.69
48223,2012,8.46
48225,2012,17.27
48227,2012,11.3
48229,2012,0
48231,2012,11.1
48233,2012,13.68
48235,2012,254.29
48237,2012,0
48239,2012,0
48241,2012,11.13
48243,2012,0
48245,2012,38
48247,2012,57.15
48249,2012,9.58
48251,2012,4
48253,2012,0
48255,2012,0
48257,2012,8.2
48259,2012,8.34
48261,2012,0
48263,2012,0
48265,2012,8.03
48267,2012,0
48269,2012,0
48271,2012,0
48273,2012,12.49
48275,2012,0
48277,2012,8.03
48279,2012,21.42
48281,2012,19.89
48283,2012,56.27
48285,2012,0
48287,2012,24.09
48289,2012,23.81
48291,2012,23.9
48293,2012,12.72
48295,2012,0
48297,2012,25.72
48299,2012,0
48301,2012,0
48303,2012,11.9
48305,2012,0
48307,2012,0
48309,2012,10.7
48311,2012,0
48313,2012,0
48315,2012,0
48317,2012,0
48319,2012,0
48321,2012,10.94
48323,2012,18.7
48325,2012,0
48327,2012,0
48329,2012,8.5
48331,2012,12.42
48333,2012,0
48335,2012,0
48337,2012,20.44
48339,2012,7.2
48341,2012,17.93
48343,2012,31.28
48345,2012,0
48347,2012,6.06
48349,2012,20.5
48351,2012,21.13
48353,2012,0
48355,2012,9.9
48357,2012,37.29
48359,2012,0
48361,2012,16.1
48363,2012,14.36
48365,2012,12.49
48367,2012,3.34
48369,2012,0
48371,2012,0
48373,2012,8.76
48375,2012,8.2
48377,2012,0
48379,2012,36.55
48381,2012,5.8
48383,2012,0
48385,2012,0
48387,2012,23.63
48389,2012,110.7
48391,2012,0
48393,2012,0
48395,2012,0
48397,2012,3.61
48399,2012,0
48401,2012,22.4
48403,2012,38.34
48405,2012,0
48407,2012,14.75
48409,2012,6.1
48411,2012,0
48413,2012,0
48415,2012,0
48417,2012,0
48419,2012,15.37
48421,2012,0
48423,2012,12
48425,2012,0
48427,2012,6.49
48429,2012,42.27
48431,2012,0
48433,2012,0
48435,2012,0
48437,2012,0
48439,2012,16.7
48441,2012,13.7
48443,2012,0
48445,2012,0
48447,2012,0
48449,2012,12.25
48451,2012,3.53
48453,2012,27.6
48455,2012,0
48457,2012,13.98
48459,2012,10
48461,2012,0
48463,2012,14.95
48465,2012,6.16
48467,2012,5.72
48469,2012,11.1
48471,2012,34.5
48473,2012,6.76
48475,2012,0
48477,2012,8.8
48479,2012,13.9
48481,2012,7.27
48483,2012,0
48485,2012,5.5
48487,2012,0
48489,2012,44.3
48491,2012,5.5
48493,2012,6.76
48495,2012,0
48497,2012,0
48499,2012,0
48501,2012,49.54
48503,2012,21.81
48505,2012,27.99
48507,2012,0
49001,2012,0
49003,2012,7.97
49005,2012,3.46
49007,2012,0
49009,2012,0
49011,2012,4.2
49013,2012,15.59
49015,2012,0
49017,2012,0
49019,2012,0
49021,2012,0
49023,2012,29.01
49025,2012,0
49027,2012,0
49029,2012,0
49031,2012,0
49033,2012,0
49035,2012,8.1
49037,2012,26.73
49039,2012,0
49041,2012,0
49043,2012,0
49045,2012,5.01
49047,2012,11.59
49049,2012,4.8
49051,2012,0
49053,2012,6.2
49055,2012,109.61
49057,2012,3.3
50001,2012,10.89
50003,2012,10.9
50005,2012,0
50007,2012,2.52
50009,2012,0
50011,2012,0
50013,2012,0
50015,2012,0
50017,2012,0
50019,2012,11.07
50021,2012,4.93
50023,2012,5.04
50025,2012,9.09
50027,2012,0
51001,2012,12
51003,2012,2.93
51005,2012,0
51007,2012,31.35
51009,2012,12.35
51011,2012,26.44
51013,2012,22.8
51015,2012,4.07
51017,2012,0
51019,2012,4.31
51021,2012,0
51023,2012,9.05
51025,2012,23.52
51027,2012,0
51029,2012,17.56
51031,2012,7.25
51033,2012,10.35
51035,2012,10.05
51036,2012,55.89
51037,2012,0
51041,2012,12.7
51043,2012,0
51045,2012,0
51047,2012,8.35
51049,2012,0
51051,2012,0
51053,2012,14.29
51057,2012,26.71
51059,2012,13.5
51061,2012,0
51063,2012,0
51065,2012,15.4
51067,2012,7.09
51069,2012,3.74
51071,2012,0
51073,2012,8.13
51075,2012,18.74
51077,2012,19.76
51079,2012,21.31
51081,2012,33.75
51083,2012,19.7
